0.048737,48.2400016784668,39.0999984741211,43.7900009155273,50.2472915649414,56.2775611877441,73.3735961914062
0.057978,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.060145,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.065546,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.070979,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.076074,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.076916,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.077687,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.078558,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.079345,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.079909,48,39.0999984741211,44.2700004577637,49.9260406494141,55.4484939575195,73.2733917236328
0.080384,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.080775,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.081173,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.081644,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.082057,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.082421,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.082808,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.083203,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.083564,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.083989,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
0.084403,48.2400016784668,39.0999984741211,44.2700004577637,49.6933441162109,55.6571350097656,73.2733917236328
