0.054663,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.065098,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.069673,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.102244,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.117119,-45.8400001525879,34.2999992370605,-3.00999999046326,98.7922821044922,-101.732330322266,125.672836303711
0.13282,-46.0800018310547,34.2999992370605,-2.76999998092651,98.2138442993164,-101.988021850586,125.31534576416
0.149047,-46.0800018310547,34.5400009155273,-2.76999998092651,98.3010711669922,-102.078590393066,124.721984863281
0.164192,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.180871,-46.0800018310547,34.5400009155273,-2.76999998092651,98.3010711669922,-102.078590393066,124.721984863281
0.197186,-46.0800018310547,34.2999992370605,-2.76999998092651,98.2138442993164,-101.988021850586,125.31534576416
0.212766,-45.8400001525879,34.5400009155273,-3.00999999046326,98.8809204101562,-101.823608398438,125.078567504883
0.228869,-46.0800018310547,34.2999992370605,-2.76999998092651,98.2138442993164,-101.988021850586,125.31534576416
0.244797,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.260459,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.276441,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.293241,-45.8400001525879,34.2999992370605,-3.00999999046326,98.7922821044922,-101.732330322266,125.672836303711
0.309029,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.324136,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.340368,-46.0800018310547,34.5400009155273,-2.76999998092651,98.3010711669922,-102.078590393066,124.721984863281
0.357095,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.389555,-46.0800018310547,34.2999992370605,-2.76999998092651,98.2138442993164,-101.988021850586,125.31534576416
0.404744,-45.5999984741211,34.5400009155273,-2.76999998092651,99.1527862548828,-101.251480102539,124.721984863281
0.420599,-46.0800018310547,34.5400009155273,-2.76999998092651,98.3010711669922,-102.078590393066,124.721984863281
0.436933,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.452807,-46.0800018310547,34.2999992370605,-2.76999998092651,98.2138442993164,-101.988021850586,125.31534576416
0.46893,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.484102,-45.8400001525879,34.2999992370605,-2.76999998092651,98.6401977539062,-101.575714111328,125.31534576416
0.517262,-46.0800018310547,34.5400009155273,-2.76999998092651,98.3010711669922,-102.078590393066,124.721984863281
0.532871,-45.8400001525879,34.5400009155273,-2.76999998092651,98.7277984619141,-101.665924072266,124.721984863281
0.580367,-45.8400001525879,34.2999992370605,-2.52999997138977,98.4870758056641,-101.418029785156,124.958770751953
0.596951,-45.5999984741211,34.5400009155273,-2.52999997138977,98.9979553222656,-101.093383789062,124.366333007812
0.612671,-45.5999984741211,34.5400009155273,-2.76999998092651,99.1527862548828,-101.251480102539,124.721984863281
0.628903,-45.5999984741211,34.2999992370605,-2.52999997138977,98.9110260009766,-101.004608154297,124.958770751953
0.645081,-45.3600006103516,34.2999992370605,-2.52999997138977,99.3332366943359,-100.589416503906,124.958770751953
0.676211,-45.3600006103516,34.5400009155273,-2.04999995231628,99.1064224243164,-100.359725952148,123.657814025879
0.692797,-45.3600006103516,34.5400009155273,-2.52999997138977,99.4205322265625,-100.67781829834,124.366333007812
0.710153,-45.1199989318848,34.5400009155273,-2.28999996185303,99.684196472168,-100.102615356445,124.011611938477
0.726818,-45.1199989318848,34.2999992370605,-1.57000005245209,99.1228485107422,-99.5389099121094,123.541748046875
0.742154,-45.1199989318848,34.5400009155273,-1.33000004291534,99.0449676513672,-99.4607009887695,122.602127075195
0.778982,-44.8800010681152,34.2999992370605,-1.0900000333786,99.2158660888672,-98.801139831543,122.838912963867
0.795478,-44.6399993896484,34.2999992370605,-1.0900000333786,99.6288604736328,-98.3846740722656,122.838912963867
0.811168,-44.6399993896484,34.5400009155273,-0.610000014305115,99.3803100585938,-98.1392211914062,121.555099487305
0.826488,-44.4000015258789,34.5400009155273,-0.610000014305115,99.7905044555664,-97.7220916748047,121.555099487305
0.843517,-44.4000015258789,34.5400009155273,-0.129999995231628,99.4543304443359,-97.3928833007812,120.861961364746
0.858672,-44.1599998474121,34.5400009155273,0.349999994039536,99.5197143554688,-96.6435928344727,120.172775268555
0.875227,-43.9199981689453,34.5400009155273,0.589999973773956,99.7505416870117,-96.0591735839844,119.829696655273
0.890386,-43.6800003051758,34.5400009155273,0.589999973773956,100.152053833008,-95.6405181884766,119.829696655273
0.906346,-43.439998626709,34.5400009155273,1.07000005245209,100.199676513672,-94.88671875,119.14656829834
0.922562,-43.2000007629395,34.2999992370605,1.07000005245209,100.521636962891,-94.3961181640625,119.724403381348
0.938604,-42.9599990844727,34.5400009155273,1.30999994277954,100.812065124512,-93.8772583007812,118.806533813477
0.954925,-42.7200012207031,34.5400009155273,1.54999995231628,101.023651123047,-93.2872619628906,118.467529296875
